rescue_candidate	mapping_hit	sam_flag	hit_filter_result	candidate_structural_category	rescue_result	exclusion_reason	best_match_for_candidate	best_match_id
PB.68258.1	PB.124802.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.68258.1	PB.8683.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.68258.1	ENST00000397525.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000330125.10
PB.68258.1	PB.124802.5	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.68258.1	ENST00000397523.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000330125.10
PB.137355.1	ENST00000400288.7	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.137355.1	ENST00000432498.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.137355.1	PB.88808.7	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.137355.1	ENST00000540643.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.137355.1	PB.88808.6	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.137355.1	PB.88808.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.88808.2	ENST00000540643.5	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.88808.2	ENST00000400288.7	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.88808.2	ENST00000432498.5	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.88808.2	PB.88808.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.88808.2	PB.88808.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.88808.2	PB.88808.7	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.88808.4	ENST00000400288.7	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.88808.4	ENST00000540643.5	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.88808.4	PB.88808.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.88808.4	ENST00000432498.5	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.88808.4	PB.88808.6	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.88808.4	PB.88808.7	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.124803.1	ENST00000540643.5	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.124803.1	PB.88808.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.124803.1	ENST00000432498.5	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.124803.1	PB.88808.6	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.124803.1	ENST00000400288.7	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.124803.1	PB.88808.7	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.143865.1	ENST00000540643.5	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.143865.1	PB.88808.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.143865.1	ENST00000432498.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.143865.1	PB.88808.6	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.143865.1	ENST00000400288.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.143865.1	PB.88808.7	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.143865.2	ENST00000400288.7	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.143865.2	ENST00000540643.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.143865.2	PB.88808.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.143865.2	PB.88808.7	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.143865.2	ENST00000432498.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.143865.2	PB.88808.6	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.137355.2	ENST00000400288.7	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.137355.2	PB.88808.7	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.137355.2	ENST00000432498.5	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.137355.2	PB.88808.6	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.137355.2	ENST00000540643.5	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.137355.2	PB.88808.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.130881.2	PB.88808.1	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.1
PB.130881.2	ENST00000540643.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.88808.1
PB.130881.2	PB.88808.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.1
PB.130881.2	ENST00000400289.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	PB.88808.1
PB.130881.2	ENST00000432498.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.88808.1
PB.130881.2	PB.88808.6	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.1
PB.164575.1	PB.88808.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.88808.1
PB.164575.1	PB.88808.5	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.88808.1
PB.164575.1	PB.88808.6	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.88808.1
PB.164575.1	ENST00000400289.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.88808.1
PB.164575.1	ENST00000432498.5	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.88808.1
PB.164575.1	ENST00000400288.7	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.88808.1
PB.60648.1	ENST00000400288.7	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.60648.1	PB.88808.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.60648.1	ENST00000540643.5	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.60648.1	ENST00000432498.5	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000400288.7
PB.60648.1	PB.88808.5	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.60648.1	PB.130881.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000400288.7
PB.83166.1	ENST00000432498.5	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000432498.5
PB.83166.1	ENST00000400289.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000432498.5
PB.83166.1	PB.88808.5	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000432498.5
PB.83166.1	ENST00000540643.5	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000432498.5
PB.83166.1	PB.88808.6	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000432498.5
PB.83166.1	PB.130881.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000432498.5
PB.30438.1	ENST00000540643.5	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.30438.1	PB.88808.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.30438.1	ENST00000400288.7	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.30438.1	ENST00000432498.5	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.30438.1	ENST00000400289.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000540643.5
PB.30438.1	PB.130881.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.118936.1	NA	4	NA	incomplete-splice_match	not_rescued	artifact_by_rules	unknown	unknown
PB.68259.1	ENST00000266095.9	0	Artifact	incomplete-splice_match	not_rescued	artifact_by_rules	reference_transcript	PB.30439.1,PB.15747.2,PB.150548.4,PB.157465.5,ENST00000382151.6
PB.68259.1	PB.30439.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.30439.1,PB.15747.2,PB.150548.4,PB.157465.5,ENST00000382151.6
PB.68259.1	PB.15747.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.30439.1,PB.15747.2,PB.150548.4,PB.157465.5,ENST00000382151.6
PB.68259.1	PB.150548.4	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.30439.1,PB.15747.2,PB.150548.4,PB.157465.5,ENST00000382151.6
PB.68259.1	PB.157465.5	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.30439.1,PB.15747.2,PB.150548.4,PB.157465.5,ENST00000382151.6
PB.68259.1	ENST00000382151.6	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.30439.1,PB.15747.2,PB.150548.4,PB.157465.5,ENST00000382151.6
PB.37890.1	PB.30439.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.30439.1
PB.37890.1	ENST00000266095.9	256	Artifact	incomplete-splice_match	not_rescued	artifact_by_rules	reference_transcript	PB.30439.1
PB.37890.1	PB.157465.5	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.30439.1
PB.37890.1	ENST00000382151.6	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.30439.1
PB.37890.1	PB.15747.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.30439.1
PB.37890.1	PB.150548.4	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.30439.1
PB.143866.4	ENST00000382151.6	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.143866.4	ENST00000266095.9	256	Artifact	novel_not_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6
PB.143866.4	PB.157465.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.143866.4	PB.150548.4	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.143866.4	PB.15747.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.143866.4	ENST00000397500.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.150548.5	PB.157465.5	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.157465.5
PB.150548.5	ENST00000266095.9	256	Artifact	novel_not_in_catalog	not_rescued	artifact_by_rules	reference_transcript	PB.157465.5
PB.150548.5	ENST00000382151.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	PB.157465.5
PB.150548.5	PB.150548.4	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.157465.5
PB.150548.5	PB.15747.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.157465.5
PB.150548.5	ENST00000397500.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	PB.157465.5
PB.143866.5	ENST00000382151.6	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.143866.5	ENST00000266095.9	256	Artifact	novel_not_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6
PB.143866.5	PB.157465.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.143866.5	PB.150548.4	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.143866.5	PB.15747.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.15747.5	PB.157465.5	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.157465.5
PB.15747.5	ENST00000266095.9	256	Artifact	novel_not_in_catalog	not_rescued	artifact_by_rules	reference_transcript	PB.157465.5
PB.15747.5	ENST00000382151.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	PB.157465.5
PB.15747.5	PB.150548.4	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.157465.5
PB.15747.5	PB.30439.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.157465.5
PB.15747.5	PB.15747.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.157465.5
PB.157465.2	ENST00000382151.6	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.157465.2	ENST00000266095.9	256	Artifact	novel_not_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6
PB.157465.2	PB.157465.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.157465.2	PB.150548.4	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.157465.2	PB.15747.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.157465.2	ENST00000397500.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.143866.3	ENST00000266095.9	0	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6,PB.157465.5,PB.150548.4,PB.15747.2,ENST00000397500.5
PB.143866.3	ENST00000382151.6	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6,PB.157465.5,PB.150548.4,PB.15747.2,ENST00000397500.5
PB.143866.3	PB.157465.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6,PB.157465.5,PB.150548.4,PB.15747.2,ENST00000397500.5
PB.143866.3	PB.150548.4	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6,PB.157465.5,PB.150548.4,PB.15747.2,ENST00000397500.5
PB.143866.3	PB.15747.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6,PB.157465.5,PB.150548.4,PB.15747.2,ENST00000397500.5
PB.143866.3	ENST00000397500.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6,PB.157465.5,PB.150548.4,PB.15747.2,ENST00000397500.5
PB.150548.3	PB.157465.5	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.157465.5
PB.150548.3	PB.15747.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.157465.5
PB.150548.3	PB.30439.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.157465.5
PB.150548.3	ENST00000382151.6	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.157465.5
PB.150548.3	ENST00000266095.9	256	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	PB.157465.5
PB.150548.3	PB.150548.4	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.157465.5
PB.157465.1	PB.150548.4	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.157465.1	ENST00000266095.9	256	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	PB.150548.4
PB.157465.1	ENST00000382151.6	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.150548.4
PB.157465.1	PB.30439.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.157465.1	PB.15747.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.157465.1	PB.157465.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.23047.2	PB.15747.2	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15747.2
PB.23047.2	ENST00000266095.9	256	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	PB.15747.2
PB.23047.2	ENST00000382151.6	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.15747.2
PB.23047.2	PB.157465.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15747.2
PB.23047.2	PB.30439.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15747.2
PB.23047.2	PB.150548.4	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15747.2
PB.143866.2	ENST00000382151.6	0	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.143866.2	ENST00000266095.9	256	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6
PB.143866.2	PB.157465.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.143866.2	PB.150548.4	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.143866.2	PB.15747.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.143866.2	ENST00000397500.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.143866.6	PB.150548.4	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.143866.6	ENST00000382151.6	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.150548.4
PB.143866.6	PB.30439.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.143866.6	ENST00000266095.9	256	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	PB.150548.4
PB.143866.6	PB.15747.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.143866.6	PB.157465.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.150548.2	PB.150548.4	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.150548.2	ENST00000382151.6	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.150548.4
PB.150548.2	PB.157465.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.150548.2	ENST00000266095.9	256	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	PB.150548.4
PB.164576.1	ENST00000382151.6	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.164576.1	ENST00000266095.9	256	Artifact	novel_not_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6
PB.164576.1	PB.157465.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.164576.1	PB.150548.4	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.164576.1	PB.15747.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.164576.1	PB.30439.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.150548.1	ENST00000266095.9	0	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6,PB.157465.5,PB.150548.4,PB.15747.2,ENST00000397500.5
PB.150548.1	ENST00000382151.6	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6,PB.157465.5,PB.150548.4,PB.15747.2,ENST00000397500.5
PB.150548.1	PB.157465.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6,PB.157465.5,PB.150548.4,PB.15747.2,ENST00000397500.5
PB.150548.1	PB.150548.4	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6,PB.157465.5,PB.150548.4,PB.15747.2,ENST00000397500.5
PB.150548.1	PB.15747.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6,PB.157465.5,PB.150548.4,PB.15747.2,ENST00000397500.5
PB.150548.1	ENST00000397500.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6,PB.157465.5,PB.150548.4,PB.15747.2,ENST00000397500.5
PB.157465.4	ENST00000382151.6	0	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.157465.4	ENST00000266095.9	256	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6
PB.157465.4	PB.157465.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.157465.4	PB.30439.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.157465.4	PB.15747.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.157465.4	PB.150548.4	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000382151.6
PB.15747.4	PB.15747.2	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15747.2
PB.15747.4	ENST00000266095.9	256	Artifact	novel_not_in_catalog	not_rescued	artifact_by_rules	reference_transcript	PB.15747.2
PB.15747.4	ENST00000382151.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	PB.15747.2
PB.15747.4	PB.157465.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15747.2
PB.15747.4	PB.30439.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15747.2
PB.15747.4	PB.150548.4	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15747.2
PB.15747.3	ENST00000266095.9	0	Artifact	novel_not_in_catalog	not_rescued	artifact_by_rules	reference_transcript	PB.15747.2,PB.30439.1,PB.157465.5,ENST00000382151.6,PB.150548.4
PB.15747.3	PB.15747.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15747.2,PB.30439.1,PB.157465.5,ENST00000382151.6,PB.150548.4
PB.15747.3	PB.30439.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15747.2,PB.30439.1,PB.157465.5,ENST00000382151.6,PB.150548.4
PB.15747.3	PB.157465.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15747.2,PB.30439.1,PB.157465.5,ENST00000382151.6,PB.150548.4
PB.15747.3	ENST00000382151.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	PB.15747.2,PB.30439.1,PB.157465.5,ENST00000382151.6,PB.150548.4
PB.15747.3	PB.150548.4	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15747.2,PB.30439.1,PB.157465.5,ENST00000382151.6,PB.150548.4
PB.143866.1	PB.150548.4	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.143866.1	PB.30439.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.143866.1	PB.157465.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.143866.1	PB.15747.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.143866.1	ENST00000266095.9	256	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	PB.150548.4
PB.143866.1	ENST00000382151.6	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.150548.4
PB.23047.1	PB.30439.1	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.30439.1
PB.23047.1	ENST00000266095.9	256	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	PB.30439.1
PB.23047.1	ENST00000382151.6	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.30439.1
PB.23047.1	PB.15747.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.30439.1
PB.23047.1	PB.157465.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.30439.1
PB.23047.1	PB.150548.4	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.30439.1
PB.124804.1	PB.150548.4	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.124804.1	ENST00000266095.9	256	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	PB.150548.4
PB.124804.1	PB.30439.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.124804.1	PB.157465.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.124804.1	PB.15747.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150548.4
PB.124804.1	ENST00000382151.6	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.150548.4
